"QueryName","YearVal","MonthVal","Country","RecordCount","Division","Product","BillingType"
"03_InvoicedConsignments_YI","2025","6","ES","78","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","FI","1","W","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","HU","3","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","RO","3","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","FI","88","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","BH","6","S","726","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","AE","1","S","PAK","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","IT","75","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","ES","1","S","TPX","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","SK","619","D","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","CH","10621","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","RO","1","G","15D","Duty Billing"
"03_InvoicedConsignments_YI","2025","5","NO","59","S","NFD","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","NL","3017","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","NL","42","G","312","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","KR","60","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","PT","220","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","BT","161","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","JO","8","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","BG","3095","FX","0101","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","GB","10","G","103","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","ES","1","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","AT","90","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","SA","2","D","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","NO","115","Z","105","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","ZA","31","D","48","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","RO","23","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","IN","1810","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","HU","2","S","820","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","VN","1","Z","105","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","TW","1265","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","IN","300","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","RO","181","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","BG","66","FX","0103","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","TH","182","D","12","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","FJ","4","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","BG","15","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","FI","31","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","SG","1","S","88","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","TR","7835","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","AE","75","G","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","EG","306","D","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","BE","3","G","15D","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","TR","4","G","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","BG","2016","FX","0102","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","SG","6","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","PL","19334","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","LU","1","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","PL","574","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","EE","5","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","CL","25","S","88","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","BG","86","YA","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","JP","45","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","FJ","393","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","TH","3","Z","105","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","BH","26","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","CH","230","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","LT","42","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","VN","4","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","EE","1","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","IN","1803","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","FI","158","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","1","CZ","495","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","TH","19","S","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","SE","31","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","ID","18","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","SK","9","S","726","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","PL","106","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","FR","1562","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","DK","3","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","BH","16","S","726","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","SK","24","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","CN","580","G","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","AE","1","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","PT","1506","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","AT","1","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","NL","17","G","312","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","PL","2","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","ES","6","G","10D","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","CH","15","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","GR","16","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","GB","1","G","99","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","SK","4","S","25","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","NZ","1","Z","105","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","BE","2","D","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","LU","1","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","SK","107","FX","0106","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","ZA","39","D","48","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","KW","8","G","130","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","FJ","83","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","BG","1","FX","0125","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","GB","11","C","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","SI","49","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","BE","2","G","99","Duty Billing"
"03_InvoicedConsignments_YI","2025","5","SK","1009","S","DNI","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","CZ","10305","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","IN","330","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","GB","13","G","10N","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","CZ","15","Z","105","Duty Billing"
"03_InvoicedConsignments_YI","2025","11","PT","4","FX","0401","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","NZ","164","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","1","SE","43","D","10","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","MY","1","S","726","Duty Billing"
"03_InvoicedConsignments_YI","2025","7","BH","58","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","MY","2","S","OBC","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","FR","4","G","310","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","CN","15623","S","DNE","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","GR","15","Z","105","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","IT","431","G","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","GR","1","G","12N","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","LU","9","D","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","CY","2","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","ZA","1","G","10N","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","FJ","380","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","IT","10","D","32","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","CN","1","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","IT","7","G","29","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","FR","9","G","310","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","FR","113","D","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","VN","230","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","CY","82","FX","IPDG","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","TH","5026","S","1E","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","FI","1675","D","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","HK","1","G","09N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","PL","27","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","MY","6","S","25","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","CY","964","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","CY","87","FX","0103","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","AT","6","S","NFO","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","MY","3","S","25","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","SK","1009","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","VN","11","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","HU","10167","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","BE","1","S","99","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","NL","4592","G","30","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","ID","14","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","HK","11","D","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","GR","38","Z","105","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","EE","119","D","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","FI","9","D","12","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","FI","1","G","12N","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","AT","17","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","PH","223","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","10","BE","82","D","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","AU","1257","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","CH","4","D","09","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","GB","5","S","727","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","SA","1505","D","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","DK","9","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","SK","114","FX","0101","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","PT","64","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","GB","11","C","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","SK","1","S","24","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","SA","1833","FX","0101","Duty Billing"
"03_InvoicedConsignments_YI","2025","3","NL","44","G","12N","Duty Billing"
"03_InvoicedConsignments_YI","2025","6","GB","1808","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","RO","22","S","1PN","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","TH","1388","D","101","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","HU","813","D","12","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","PT","1","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","DK","3","S","87","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","SG","273","S","25","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","EG","2","D","12N","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","GB","10","S","830","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","TH","289","G","15N","Freight Billing"
"03_InvoicedConsignments_YI","2025","12","TH","3","S","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","PT","311","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","NL","235622","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","AE","226","G","48N","Duty Billing"
"03_InvoicedConsignments_YI","2025","7","IT","1","S","103","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","RO","17","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","IE","9266","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","GB","1","S","CBE","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","FR","829","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","2","MY","2","D","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","ES","1","C","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","VN","177","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","MY","46","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","IE","2","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","FR","2232","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","GR","125","D","12","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","TH","1310","D","100","Freight Billing"
"03_InvoicedConsignments_YI","2025","6","CN","3438","G","29","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","PL","155","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","ES","10","S","24","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","HU","386","D","10","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","SG","139","S","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","GB","1363","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","JO","167","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","AE","1","G","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","KR","1","S","800","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","AU","37","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","9","RO","1","G","15D","Duty Billing"
"03_InvoicedConsignments_YI","2025","9","FR","1","S","ARC","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","GR","51","D","09","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","IT","2007","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","SE","380","G","412","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","CY","3","Z","103","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","NL","383","D","10","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","BE","16","D","10N","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","EG","7","G","12D","Freight Billing"
"03_InvoicedConsignments_YI","2025","4","DK","4","D","09","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","PL","5","W","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","NO","148","Z","105","Duty Billing"
"03_InvoicedConsignments_YI","2025","8","PL","6","W","15","Freight Billing"
"03_InvoicedConsignments_YI","2025","11","GR","2578","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","FI","6","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","LT","1234","G","15D","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","SG","7","S","24","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","FJ","1311","G","15N","Duty Billing"
"03_InvoicedConsignments_YI","2025","7","NL","21","S","1PN","Duty Billing"
"03_InvoicedConsignments_YI","2025","4","CZ","35","S","1P","Freight Billing"
"03_InvoicedConsignments_YI","2025","3","IT","172288","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","US","2","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","EE","3081","G","48N","Freight Billing"
"03_InvoicedConsignments_YI","2025","7","SK","1","S","731","Freight Billing"
"03_InvoicedConsignments_YI","2025","10","UA","1158","FX","0401","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","SI","7","S","728","Freight Billing"
"03_InvoicedConsignments_YI","2025","2","EG","11","S","NFO","Freight Billing"
"03_InvoicedConsignments_YI","2025","1","TR","12","G","09D","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","SG","15","G","30","Freight Billing"
"03_InvoicedConsignments_YI","2025","8","MY","149","S","1EN","Freight Billing"
"03_InvoicedConsignments_YI","2025","5","PL","11","S","726","Freight Billing"
